"site_id","year","kelp","no3","waves"
178,1997,239587.75,3.98,2.445
179,1997,296260.25,3.9025,2.62475
180,1997,167159.25,4.1275,2.4485
181,1997,178520.75,4.1275,2.7935
182,1997,210340.25,4.035,2.63925
183,1997,4581.25,3.5675,2.87425
184,1997,63863,4.02,3.11325
185,1997,107036.75,3.7225,3.133
186,1997,131435.25,3.7225,2.60625
187,1997,9794.75,4.0525,3.29075
188,1997,85924.25,3.6375,3.2325
189,1997,224119,3.5875,3.57825
190,1997,78482,3.7,2.709
191,1997,175739,3.7,3.16475
192,1997,89513.5,3.7425,2.86675
193,1997,118140.5,3.7975,3.075
194,1997,175275,4.0375,2.954
195,1997,346843.75,4.1275,3.366
196,1997,292232.5,4.2625,3.268
197,1997,209581.75,4.2525,3.048
198,1997,235422,4.2725,3.03975
199,1997,99932,4.27,3.469
200,1997,133305.5,4.3125,3.3445
201,1997,176993.5,4.3625,2.95225
202,1997,156352.5,4.3925,3.11175
203,1997,35348.25,4.5325,2.51275
204,1997,148420.5,4.5325,2.78075
205,1997,52402,4.5325,2.821
206,1997,17035.25,4.5325,2.95175
207,1997,355,4.2775,2.765
208,1997,81975.25,4.2225,2.578
209,1997,325270.5,4.2725,2.279
210,1997,27545.5,4.4525,2.507
211,1997,16180.5,5.2,3.092
212,1997,87293.5,5.2,4.11525
213,1997,65121.5,5.1925,4.36275
214,1997,54526,5.03,2.95575
215,1997,35584.25,5.0325,3.7785
216,1997,1599.5,5.075,2.95625
217,1997,2848.75,5.1,2.8045
218,1997,106302.625,5.1275,2.4595
219,1997,77441.625,4.9925,3.3035
220,1997,50992.875,4.9925,2.27225
221,1997,2697.5,4.9925,2.27225
222,1997,174523.5,4.99,1.94375
223,1997,55613.125,4.99,2.30075
224,1997,67999,4.99,2.211
225,1997,17291.5,3.9425,3.60425
226,1997,27473.25,3.9975,3.104
227,1997,22246.25,3.23,2.22875
228,1997,59974,2.8175,2.318
229,1997,154741.5,2.775,2.252
230,1997,15900.75,2.775,1.9125
231,1997,3937.75,2.7625,2.22425
232,1997,98689,2.4175,2.30325
233,1997,41946.5,2.63,2.75675
234,1997,75310.5,2.5275,2.698
235,1997,69954.75,2.5275,2.688
236,1997,77753.75,2.5375,2.66375
237,1997,62783.5,2.7125,2.9705
238,1997,169182,2.62,3.34125
239,1997,69524,2.61,4.09525
240,1997,22668.25,2.61,2.9855
241,1997,13921,2.2975,3.0185
242,1997,353.75,2.1375,4.02175
243,1997,15212.25,2.0675,1.65425
244,1997,62523.5,1.85,1.66075
245,1997,286868.75,1.795,1.412
246,1997,279101.5,1.795,1.3245
247,1997,144257.5,1.78,1.446
248,1997,191142.25,1.7,1.78225
249,1997,327600.5,1.72,1.769
250,1997,196943.75,1.6825,1.55
251,1997,139749.75,1.685,1.9115
252,1997,18983,1.63,2.3755
253,1997,79272.25,1.63,2.1345
254,1997,181634.75,1.5975,2.0055
255,1997,80520.5,1.5975,1.901
256,1997,118314,1.405,1.12325
257,1997,230874.25,1.4675,1.29725
258,1997,117458.5,1.24,1.5015
259,1997,15360.25,1.335,1.396
260,1997,1848.75,1.235,1.91
261,1997,263.25,1.24,2.07075
262,1997,881.75,0.9275,1.06425
263,1997,1022.25,0.8875,1.031
264,1997,22983,0.8875,1.14925
265,1997,316061,0.9025,1.17775
266,1997,201343,0.885,1.26125
267,1997,156000,0.88,1.22675
268,1997,119187.5,0.9575,1.21225
269,1997,74214,0.95,1.1805
270,1997,10987.5,0.9425,1.137
271,1997,43509.25,0.72,1.051
272,1997,11019.5,0.8025,1.403
273,1997,41131.25,0.7975,1.5105
274,1997,274634.5,0.7975,1.59
275,1997,146631.25,0.795,1.41875
276,1997,7863.75,0.75,1.4405
277,1997,15412.5,0.7575,1.18
278,1997,35629.25,0.7375,1.26775
279,1997,117736.5,0.705,1.43975
280,1997,155043,0.705,1.3775
281,1997,28460.5,0.675,1.5825
282,1997,102439.25,0.665,1.37375
283,1997,279647.75,0.6525,1.2845
284,1997,264539,0.6475,1.175
285,1997,15417.75,0.635,1.0905
286,1997,6893.25,0.635,0.84025
287,1997,64958.5,0.5975,1.00575
288,1997,67728,0.59,0.995
289,1997,43548.25,0.535,1.16625
290,1997,4755.75,0.535,1.228
291,1997,20933.25,0.53,1.25625
292,1997,36826.5,0.5325,1.2795
293,1997,30767.75,0.5225,1.1665
294,1997,22647,0.49,0.6345
295,1997,3305.75,0.505,0.989
296,1997,50943,0.4975,1.28725
297,1997,94087,0.4975,1.16725
298,1997,0,0.5225,1.468
299,1997,58847.75,0.455,1.28375
300,1997,2713.5,0.475,1.28425
301,1997,25672.75,0.465,1.263
302,1997,21167.5,0.305,1.37
303,1997,60662,0.305,1.49575
304,1997,4173.75,0.29,1.629
305,1997,7942,0.2875,1.70825
306,1997,131956.25,0.2875,1.55175
307,1997,51657.75,0.2825,1.28525
308,1997,181015.75,0.2775,1.50275
309,1997,99640.75,0.2825,1.37725
310,1997,84432,0.2825,1.39325
311,1997,116420.25,0.275,1.25875
312,1997,39840.25,0.285,1.281
313,1997,23926.25,0.285,1.3025
314,1997,5516.25,0.285,1.285
315,1997,13223.75,0.2675,1.36275
316,1997,11108.75,0.265,0.88625
317,1997,6501.25,0.2575,0.7915
318,1997,140031.25,0.2675,0.779
319,1997,38893,0.2675,0.83825
320,1997,15429,0.2675,0.80875
321,1997,28421.75,0.28,0.98075
322,1997,2534.75,0.195,1.84875
323,1997,27432.25,0.195,1.712
324,1997,85.5,0.2025,1.91925
325,1997,2498.5,0.195,2.1055
326,1997,10630.25,0.2,1.6065
327,1997,0,0.2,1.851
328,1997,3516.5,0.19,2.00975
329,1997,0,0.1925,1.29575
330,1997,155,0.195,1.69275
331,1997,232.75,0.1925,1.22425
332,1997,3943.5,0.1925,0.80925
333,1997,8357,0.1925,1.1015
334,1997,4665.5,0.195,1.1455
335,1997,23008.75,0.19,1.36
336,1997,1480.5,0.1925,1.442
337,1997,34462.25,0.1925,1.61375
338,1997,20914.75,0.1925,1.6415
339,1997,28113,0.19,1.64725
340,1997,18643.5,0.1925,1.6205
341,1997,12844.25,0.1925,1.599
342,1997,85103.25,0.1925,1.467
343,1997,75955.5,0.1925,1.4735
344,1997,55002,0.1825,1.85925
345,1997,141.25,0.13,1.0445
346,1997,6268.25,0.1275,1.11225
347,1997,2902,0.1275,1.347
348,1997,1132,0.1275,1.219
349,1997,2833.5,0.1225,1.2185
350,1997,1220.75,0.1225,1.389
351,1997,862.25,0.1125,1.57975
352,1997,2990,0.1125,1.60525
353,1997,5627.75,0.1125,2.7395
354,1997,9496.25,0.115,2.1745
355,1997,38560.75,0.1075,2.352
356,1997,14451.5,0.11,2.7045
357,1997,18100.75,0.115,2.19725
358,1997,41955.5,0.1275,2.274
359,1997,57581,0.13,2.12625
360,1997,185882.875,0.1275,2.34775
361,1997,10906.25,0.1275,2.40925
1,1998,9945.5,4.3,2.82975
2,1998,3068.75,3.9175,4.64025
3,1998,12709.5,4.6525,3.301
4,1998,5906.25,4.84,3.21725
5,1998,1782,4.68,3.19375
6,1998,74374.25,4.645,3.20725
7,1998,44357.25,4.625,2.99025
8,1998,26179.25,4.6,2.94525
9,1998,3582.25,4.52,2.86125
10,1998,10721,4.5625,2.6985
11,1998,17325.25,4.5325,2.596
12,1998,20131.5,4.525,2.89675
13,1998,37044.5,4.515,2.56875
14,1998,72486.75,4.525,3.164
15,1998,16700.25,4.4625,2.1345
16,1998,17653.25,4.33,2.53675
17,1998,136327.5,4.33,2.291
18,1998,12062.5,4.4325,2.25175
19,1998,4601,4.4275,2.0705
20,1998,6281.25,4.63,2.1595
21,1998,4051.25,4.45,2.211
22,1998,5953.75,4.3275,0.72425
23,1998,2974,4.325,1.19225
24,1998,45705.125,4.325,1.1315
25,1998,68126.875,4.3325,2.293
26,1998,143458,4.045,1.84125
27,1998,4460.5,4.045,2.55625
28,1998,6383.25,3.955,3.38725
29,1998,4009.25,3.9075,4.1245
30,1998,6205.25,3.8725,3.90725
31,1998,38274.5,4.1225,4.48225
32,1998,0,4.1375,4.13775
33,1998,6960,4.07,4.182
34,1998,66913,4.1575,4.05525
35,1998,93452.25,4.1575,4.5125
36,1998,144506.5,4.595,3.066
37,1998,70087.75,4.595,3.99775
38,1998,159025.5,4.595,3.41
39,1998,102790.5,4.6275,2.66025
40,1998,145579,4.04,2.848
41,1998,286036.5,4.34,2.26275
42,1998,258081.75,4.34,2.74425
43,1998,253372.75,4.285,2.857
44,1998,15189.25,4.6475,1.8165
45,1998,14068.25,5.8925,1.40425
46,1998,132242.5,5.8875,2.2215
47,1998,11537.5,4.755,4.50625
48,1998,299896.75,4.755,3.79275
49,1998,400532.5,4.87,2.92625
50,1998,62127.25,6.57,2.91275
51,1998,36416,6.57,4.01775
52,1998,69649.5,5.5075,5.23
53,1998,124718,5.5,4.34375
54,1998,9857.75,6.6525,3.579
55,1998,9203.5,7.3,3.5035
56,1998,2629.75,7.3,4.1475
57,1998,16990.75,6.9675,4.008
58,1998,5416,6.9975,3.84975
59,1998,1251.5,6.9975,4.002
60,1998,13843.5,6.9975,4.1205
61,1998,1585.75,6.1575,4.47925
62,1998,6147.5,5.6075,3.90275
63,1998,7924.625,5.6075,4.44975
64,1998,15967.5,5.6075,3.52325
65,1998,2797.75,6.1425,4.30225
66,1998,4958.75,5.3425,4.0835
67,1998,13113.5,5.845,3.67175
68,1998,14466.25,5.845,4.0625
69,1998,19280.5,5.58,4.5695
70,1998,620,5.4025,4.13875
71,1998,3306.75,4.9175,3.71675
72,1998,158.75,4.9175,3.689
73,1998,2564.25,4.8975,4.24925
74,1998,0,5.0575,4.4795
75,1998,11973,4.9275,4.877
76,1998,59441.75,4.815,4.0975
77,1998,87018.5,4.75,3.881
78,1998,203649.5,4.6825,5.4895
79,1998,229046.5,4.5275,6.43325
80,1998,62189.5,4.4975,4.32075
81,1998,4445,4.4875,3.944
82,1998,194.25,4.385,4.10825
83,1998,1108.75,4.385,3.88325
84,1998,15031.5,4.7025,2.69775
85,1998,65661,4.8075,2.51
86,1998,52276.25,4.8075,2.6595
87,1998,134533.5,4.7775,2.4595
88,1998,25410.5,4.6025,2.72325
89,1998,63547.25,4.69,2.9445
90,1998,25565,4.76,3.07375
91,1998,84144,4.76,2.9045
92,1998,130347.75,4.76,2.40075
93,1998,213863.25,4.7875,2.0095
94,1998,332686.25,4.7875,2.576
95,1998,36307.25,4.7875,2.4695
96,1998,5475.75,4.7875,2.8045
97,1998,7075,4.76,3.49925
98,1998,52393.25,4.6625,3.39975
99,1998,51912.5,4.59,2.6825
100,1998,24463,4.59,3.0755
101,1998,27337.5,4.7975,3.36325
102,1998,47553,4.8275,3.24975
103,1998,62900.25,4.7875,3.44025
104,1998,66940.5,4.56,4.0945
105,1998,207468.5,4.56,3.46125
106,1998,232027.75,4.5225,3.70875
107,1998,76619.75,4.52,3.09025
108,1998,81395.25,4.52,3.486
109,1998,66843.5,4.52,4.4265
110,1998,4946.25,4.3825,3.6035
111,1998,37196.5,4.3825,3.409
112,1998,177820.75,4.3025,3.08025
113,1998,175215.75,4.2475,2.663
114,1998,51543.5,4.115,3.43175
115,1998,7201.25,4.02,3.88825
116,1998,20199.5,3.93,3.98675
117,1998,272.75,3.93,4.10275
118,1998,4685.75,4.0875,3.67425
119,1998,6788,4.0575,4.0565
120,1998,7640.75,4.0575,3.88175
121,1998,2513.75,4.1575,3.44775
122,1998,1646,4.115,2.81375
123,1998,310.75,3.99,3.35075
124,1998,20241.75,4.115,3.0495
125,1998,1209.25,4.165,2.7435
126,1998,28056,4.055,3.339
127,1998,93812.25,4.055,2.9885
128,1998,20810.75,4.0375,2.97275
129,1998,2610.5,4.0375,3.212
130,1998,171393.25,3.62,3.25825
131,1998,190044,3.8725,3.555
132,1998,12591.5,3.845,3.929
133,1998,4978,3.7725,4.2855
134,1998,13770.25,3.7625,3.44375
135,1998,272.5,3.69,4.00325
136,1998,563,3.685,4.3925
137,1998,21163.25,3.68,4.159
138,1998,6195.75,3.675,4.95725
139,1998,12832.625,3.89,3.7095
140,1998,143905,3.89,3.2345
141,1998,125596.75,3.825,3.6695
142,1998,120064.25,3.825,3.5045
143,1998,227,3.82,3.83575
144,1998,1657.75,3.82,3.09775
145,1998,82426.125,3.84,3.48425
146,1998,168225.625,4.0375,3.5115
147,1998,129453,4.0375,3.40175
148,1998,204017.5,4.0375,3.7775
149,1998,16500.375,4.0375,3.84075
150,1998,108833.25,4.0375,4.228
151,1998,26294.5,3.995,3.771
152,1998,5388.25,3.755,3.63825
153,1998,18849.75,3.5775,3.4535
154,1998,44271.5,3.7525,3.492
155,1998,9470.75,3.7,3.6255
156,1998,12374,3.9575,4.012
157,1998,4978.75,3.94,3.57525
158,1998,2829.375,3.8525,4.03525
159,1998,16053,3.39,3.6515
160,1998,5703.125,3.3825,3.58375
161,1998,32470.5,3.3825,4.72025
162,1998,34057.75,3.6575,4.5395
163,1998,16357.875,3.4125,2.89025
164,1998,77214,3.395,3.308
165,1998,80408.75,3.395,3.58425
166,1998,15935.25,3.395,2.6155
167,1998,16644.75,3.3875,3.0585
168,1998,21234.5,3.39,2.89725
169,1998,80320,3.5425,3.3565
170,1998,41675.5,3.55,2.9055
171,1998,110046.5,3.5525,4.0445
172,1998,47550.75,3.6825,3.38225
173,1998,1654.25,3.6625,3.3205
174,1998,6839.25,3.635,2.85
175,1998,37,3.485,2.4645
176,1998,2147.75,3.4675,2.79375
177,1998,1733,3.65,2.98
178,1998,10978.5,3.65,2.9065
179,1998,42277,3.5975,2.99325
180,1998,30843,3.6275,2.89275
181,1998,50723.5,3.6275,3.33375
182,1998,33469.5,3.565,3.05125
183,1998,0,3.495,3.43825
184,1998,491.25,3.5525,3.568
185,1998,3727,3.39,3.3935
186,1998,9113.75,3.39,2.94525
187,1998,288.25,3.4475,3.62325
188,1998,1135.5,3.21,3.62875
189,1998,6652.25,3.1825,3.9005
190,1998,21028,3.1625,2.983
191,1998,28249.75,3.145,3.5845
192,1998,27062,3.15,3.274
193,1998,8739.25,3.18,3.41725
194,1998,6616.75,3.0675,3.31675
195,1998,7891.5,3.0275,3.75175
196,1998,9128.25,3.28,3.57725
197,1998,17366.5,3.27,3.3955
198,1998,17061.75,3.27,3.48875
199,1998,17238.25,3.2975,4.035
200,1998,24158.5,3.2675,3.85
201,1998,4961,3.42,3.33925
202,1998,3563,3.4225,3.56275
203,1998,5978,3.44,2.903
204,1998,10482.25,3.44,3.4385
205,1998,2884,3.44,3.3535
206,1998,627.25,3.44,3.3765
207,1998,0,3.615,3.24775
208,1998,658.25,3.6075,3.02575
209,1998,3197,3.8475,2.569
210,1998,486,3.5275,2.72625
211,1998,0,3.165,3.26275
212,1998,2111.25,3.165,4.04625
213,1998,5770.5,3.14,4.49975
214,1998,15068.75,3.125,3.17475
215,1998,5891.25,3.13,3.663
216,1998,8542.25,3.69,3.371
217,1998,26825.75,3.73,3.35975
218,1998,58598.125,3.96,2.715
219,1998,78313.375,3.9725,3.3755
220,1998,25075,3.9725,2.51725
221,1998,1648.25,3.9775,2.51725
222,1998,105678.75,3.9525,2.422
223,1998,70020,3.9525,2.5735
224,1998,50002.75,3.9525,2.31275
225,1998,0,2.7675,3.85975
226,1998,6738,2.935,3.357
227,1998,6599.75,2.5475,2.58375
228,1998,97661.25,2.2625,2.85925
229,1998,126245.25,2.2575,2.72575
230,1998,833.25,2.2575,2.32275
231,1998,0,2.26,2.72425
232,1998,3319.25,2.3375,2.83225
233,1998,8842.75,2.28,3.30525
234,1998,26582,2.2175,3.154
235,1998,2914,2.2175,3.18475
236,1998,57584.25,2.15,3.10825
237,1998,0,2.1,3.29725
238,1998,276.5,2.085,3.84975
239,1998,4840,2.0525,4.6155
240,1998,535.5,2.0525,3.356
241,1998,395.25,1.9625,3.4895
242,1998,1254,1.935,4.2785
243,1998,20231.5,1.93,2.01425
244,1998,626.5,1.9375,2.04175
245,1998,4757.5,1.96,1.7385
246,1998,13659.25,1.9525,1.667
247,1998,3636.75,1.89,1.8565
248,1998,1473.25,1.8575,2.23825
249,1998,8499,1.8425,2.217
250,1998,2354.75,1.715,2.104
251,1998,2270.5,1.7125,2.44725
252,1998,0,1.615,2.937
253,1998,13756.75,1.615,2.62675
254,1998,16612.75,1.5625,2.513
255,1998,13732,1.5625,2.26975
256,1998,3410.75,1.4225,1.42275
257,1998,4168,1.38,1.68425
258,1998,2790,1.36,1.92
259,1998,386.5,1.3625,1.8155
260,1998,0,1.3425,2.43825
261,1998,0,1.305,2.40275
262,1998,0,1.145,1.291
263,1998,2674.5,1.13,1.2595
264,1998,13222.25,1.13,1.39975
265,1998,8116.75,1.11,1.4405
266,1998,778.5,1.0925,1.54375
267,1998,2004.25,1.0775,1.48625
268,1998,1324.25,1.0375,1.4655
269,1998,0,1.02,1.4465
270,1998,0,1.0075,1.3805
271,1998,354.25,0.965,1.2745
272,1998,0,0.9325,1.7015
273,1998,0,0.945,1.83
274,1998,0,0.925,1.855
275,1998,0,0.915,1.6655
276,1998,0,0.9025,1.579
277,1998,380.25,0.935,1.2135
278,1998,552.75,0.935,1.46025
279,1998,6110.5,0.8775,1.64225
280,1998,5207.75,0.8775,1.56975
281,1998,0,0.8575,1.77875
282,1998,279.5,0.855,1.561
283,1998,3600.25,0.8425,1.4675
284,1998,5264.25,0.8625,1.35275
285,1998,0,0.77,1.23925
286,1998,0,0.77,0.9735
287,1998,248.5,0.7375,1.19725
288,1998,169.5,0.735,1.18225
289,1998,2848.25,0.735,1.3705
290,1998,42.25,0.7,1.39975
291,1998,0,0.68,1.429
292,1998,0,0.67,1.41425
293,1998,0,0.6575,1.3085
294,1998,343.5,0.55,0.69475
295,1998,1141.25,0.6,1.16475
296,1998,0,0.5925,1.60225
297,1998,0,0.5925,1.44825
298,1998,0,0.6375,1.80625
299,1998,279.75,0.6275,1.45675
300,1998,0,0.615,1.41225
301,1998,2023.5,0.6175,1.38275
302,1998,0,0.315,1.596
303,1998,6053.5,0.315,1.77275
304,1998,0,0.3275,1.8375
305,1998,279,0.325,1.9445
306,1998,2393.75,0.325,1.78925
307,1998,513,0.3075,1.53175
308,1998,3140.5,0.295,1.78275
309,1998,20381.25,0.295,1.61475
310,1998,519.25,0.295,1.60275
311,1998,1319.25,0.295,1.46475
312,1998,0,0.285,1.50625
313,1998,0,0.285,1.53025
314,1998,5190.25,0.2825,1.477
315,1998,6741.25,0.2425,1.536
316,1998,5445,0.255,1.0885
317,1998,1664.75,0.2675,0.99775
318,1998,0,0.265,1.01025
319,1998,0,0.235,1.1175
320,1998,2868.25,0.235,1.066
321,1998,0,0.2375,1.2145
322,1998,0,0.1575,2.06325
323,1998,1680.5,0.1475,1.8835
324,1998,59236,0.1475,2.119
325,1998,36173.5,0.145,2.375
326,1998,293.25,0.1475,1.7255
327,1998,153.25,0.1475,2.04075
328,1998,1731.5,0.145,2.267
329,1998,150.25,0.14,1.48175
330,1998,394.75,0.1425,1.91
331,1998,339.5,0.155,1.3665
332,1998,0,0.1425,0.957
333,1998,892.25,0.145,1.3185
334,1998,907.75,0.14,1.29225
335,1998,13204,0.1425,1.47825
336,1998,2077.25,0.145,1.58925
337,1998,18298,0.145,1.83325
338,1998,50425.5,0.145,1.85025
339,1998,50751.5,0.1475,1.83975
340,1998,12027.75,0.145,1.80375
341,1998,1148.75,0.15,1.781
342,1998,28200.5,0.1525,1.64875
343,1998,26347,0.1525,1.655
344,1998,11175.5,0.1575,2.08275
345,1998,539.25,0.13,1.12375
346,1998,5179.25,0.135,1.1965
347,1998,1801,0.135,1.43575
348,1998,126.25,0.135,1.31325
349,1998,2890.5,0.1225,1.303
350,1998,669,0.12,1.4945
351,1998,1871,0.1175,1.7545
352,1998,1686,0.1225,1.76225
353,1998,0,0.135,2.972
354,1998,342.5,0.135,2.3185
355,1998,302.75,0.135,2.477
356,1998,0,0.1325,2.826
357,1998,89,0.1425,2.27125
358,1998,0,0.1425,2.39275
359,1998,77.5,0.1425,2.211
360,1998,267.75,0.1425,2.4075
361,1998,9682.5,0.1525,2.58525
1,1999,24711.5,12.4275,2.83325
2,1999,22334.125,12.7675,4.48175
3,1999,10630.5,11.4,3.1365
4,1999,10110.875,11.415,3.04125
5,1999,2329,11.3825,3.01175
6,1999,175051.75,11.3525,2.9935
7,1999,92986,11.2425,2.70425
8,1999,121146.75,11.0025,2.69275
9,1999,23581,10.715,2.6165
10,1999,64858.25,10.7575,2.40775
11,1999,104837.75,10.56,2.30325
12,1999,148153.5,10.71,2.563
13,1999,211976.5,10.555,2.31625
14,1999,461430.5,10.5275,2.74125
15,1999,141785.25,10.1925,1.9905
16,1999,64966.25,10.42,2.262
17,1999,444394.5,10.42,2.01725
18,1999,46338.5,10.1025,1.99325
19,1999,7925,10.0075,1.7985
20,1999,22752.5,10.0825,1.87425
21,1999,14065,10.5225,1.92675
22,1999,99581,10.41,0.8505
23,1999,147530.5,10.0275,1.37475
24,1999,197830.75,10.0275,1.289
25,1999,386749,10.06,2.47775
26,1999,642915.5,10.5,2.02475
27,1999,192098.25,10.5,2.78225
28,1999,119164.25,10.495,3.63525
29,1999,80637.75,10.51,4.4285
30,1999,112026,10.62,4.13925
31,1999,275631.125,10.575,4.78725
32,1999,4081.25,10.7175,4.442
33,1999,36549.875,10.61,4.41075
34,1999,96335.375,10.5525,4.2405
35,1999,303739.5,10.5525,4.59925
36,1999,521210.625,10.6,2.9645
37,1999,380978.25,10.6,4.022
38,1999,418532.25,10.6,3.278
39,1999,557137.25,10.8575,2.50925
40,1999,500015,11.335,2.65775
41,1999,428726.5,11.2575,2.28675
42,1999,793124,11.2575,2.6505
43,1999,572492.25,11.25,2.98275
44,1999,45827.25,11.03,1.911
45,1999,17712.75,11.1275,1.5775
46,1999,89467.5,11.0925,2.42375
47,1999,72836,10.4225,4.78
48,1999,501014.5,10.4225,4.03275
49,1999,499441.75,10.55,2.9245
50,1999,250994.75,11.0875,2.875
51,1999,62332,11.0875,4.3175
52,1999,81422,10.95,5.36625
53,1999,193739.25,10.9625,4.6775
54,1999,260922,11.315,3.76175
55,1999,364388.75,11.495,3.47125
56,1999,70369.5,11.495,4.41925
57,1999,345083.5,10.5425,4.26975
58,1999,165333.75,10.8125,3.92475
59,1999,270983.25,10.8125,4.15325
60,1999,264231.75,10.8125,4.33625
61,1999,15928,10.8425,4.7405
62,1999,73123.75,10.7525,4.08725
63,1999,62112,10.7525,4.758
64,1999,341547.75,10.7525,3.608
65,1999,40060.75,11.09,4.48875
66,1999,70331.75,11.6225,4.3555
67,1999,85703.75,10.9675,3.89025
68,1999,49125.5,10.9675,4.34875
69,1999,67682.5,11.3075,4.909
70,1999,110924.25,11.3775,4.395
71,1999,311045.75,11.9325,3.88525
72,1999,91026.25,11.9325,3.895
73,1999,61487.75,11.905,4.58875
74,1999,6927.75,11.405,4.84675
75,1999,42355,11.51,5.2235
76,1999,437725.75,11.585,4.163
77,1999,562746.25,11.4675,3.9295
78,1999,1325786.25,11.3875,5.8235
79,1999,1690250.75,11.1725,6.3515
80,1999,966135,11.025,4.604
81,1999,150145.5,10.955,4.071
82,1999,158162.75,11.0175,4.20625
83,1999,177361.25,11.0125,3.95325
84,1999,99859,11.145,2.55425
85,1999,355644.75,10.955,2.3415
86,1999,144672.25,10.965,2.431
87,1999,955920.75,11.0525,2.2765
88,1999,190532.75,10.965,2.473
89,1999,349037.25,10.8175,2.69025
90,1999,161108,11.025,2.81
91,1999,553190.5,11.025,2.654
92,1999,481927.25,11.0025,2.24
93,1999,385485,10.735,1.894
94,1999,586593.5,10.735,2.348
95,1999,167032.125,10.7,2.255
96,1999,99506.625,10.7,2.6235
97,1999,35623.125,10.515,3.25225
98,1999,121670.375,10.3025,3.08225
99,1999,147275.875,10.2475,2.47625
100,1999,99502.5,10.2475,2.79975
101,1999,165954,10.4125,3.257
102,1999,259348.25,10.1725,3.07925
103,1999,279415.5,10.4,3.3365
104,1999,245055.25,10.1775,3.90775
105,1999,1028942.75,10.1775,3.35725
106,1999,788090,10.1575,3.64275
107,1999,283168,10.14,3.024
108,1999,447181,10.14,3.3935
109,1999,308685,10.14,4.37
110,1999,91287,10.1275,3.64675
111,1999,374287.25,10.1275,3.4125
112,1999,511108,10.16,3.05925
113,1999,410175.25,10.445,2.5685
114,1999,126358.25,10.3775,3.18775
115,1999,177726.625,10.29,3.86275
116,1999,223055.75,10.14,4.129
117,1999,178599,10.1275,4.21675
118,1999,105352.25,10.0775,3.855
119,1999,210287.75,10.2625,4.0345
120,1999,354439.5,10.2625,3.79825
121,1999,6705.25,10.715,3.6305
122,1999,58657,10.7275,2.689
123,1999,34206.625,10.45,3.15925
124,1999,89107.875,10.56,2.93425
125,1999,4584.625,10.36,2.545
126,1999,147914,10.1575,3.2295
127,1999,451351,10.1575,2.92225
128,1999,219264.25,10.445,2.92275
129,1999,88716.5,10.15,3.1765
130,1999,417819.75,10.165,3.264
131,1999,384340.75,10.1675,3.59425
132,1999,139140,10.0775,3.99375
133,1999,76959,10.1125,4.3925
134,1999,211398,10.05,3.59625
135,1999,115852.25,9.925,4.2485
136,1999,17219.25,9.885,4.4365
137,1999,12665.5,9.965,4.405
138,1999,6008.5,9.93,5.2615
139,1999,12256.5,10,3.74575
140,1999,106310.25,10,3.30925
141,1999,30427.75,9.81,3.7665
142,1999,35429.75,9.81,3.4815
143,1999,6701.75,9.7825,3.6985
144,1999,6157,9.7825,3.0795
145,1999,36966.5,9.8425,3.47825
146,1999,41671,10.0475,3.4295
147,1999,40576.5,10.0475,3.4035
148,1999,208906.75,10.0475,3.91275
149,1999,3512.5,10.0525,3.692
150,1999,114220.5,10.0525,4.27875
151,1999,43628.25,10.21,3.67875
152,1999,5038.75,10.155,3.64125
153,1999,7738,10.0975,3.48275
154,1999,12018.75,10.1625,3.43575
155,1999,719,10.155,3.646
156,1999,40069.5,10.38,4.24325
157,1999,13544.75,10.3225,3.752
158,1999,1689,10.195,4.2705
159,1999,9230.5,10.43,3.747
160,1999,20424.5,10.315,3.511
161,1999,93776.75,10.315,4.6735
162,1999,71311.75,10.32,4.76125
163,1999,41124,10.11,2.861
164,1999,219101.75,10.0925,3.1945
165,1999,221749.5,10.095,3.538
166,1999,149216,10.095,2.54825
167,1999,217941.75,10.095,3.0295
168,1999,466048.75,10.1125,2.8455
169,1999,729109,10.16,3.20275
170,1999,312022.75,9.705,2.7195
171,1999,547748,9.6975,3.8155
172,1999,196052.75,9.835,3.11675
173,1999,10356.5,9.675,3.13375
174,1999,96846.25,9.7425,2.67
175,1999,58611.5,9.9725,2.309
176,1999,31525.75,9.85,2.61475
177,1999,14079.25,9.8,2.70075
178,1999,249113.75,9.8,2.714
179,1999,344418.5,9.99,2.846
180,1999,240668.5,9.835,2.70625
181,1999,379209.75,9.8275,3.1195
182,1999,268502.25,9.8675,2.923
183,1999,7149.5,9.8725,3.23
184,1999,14014.25,9.795,3.44375
185,1999,73700.5,9.6925,3.3625
186,1999,124312.25,9.6925,2.8455
187,1999,12403.75,9.6025,3.56175
188,1999,124787.25,9.5975,3.548
189,1999,159850,9.535,3.8565
190,1999,96029.5,9.5775,2.9235
191,1999,267483.5,9.57,3.475
192,1999,133380.75,9.56,3.143
193,1999,97278.25,9.57,3.33525
194,1999,130335,9.7325,3.23
195,1999,245191.25,9.5325,3.67675
196,1999,179732.25,9.6475,3.5455
197,1999,241634,9.7425,3.32
198,1999,300996.25,9.7275,3.34275
