"YEAR","MONTH","DATE","SITE","TRANSECT","SP_CODE","SIZE","COUNT","AREA","NOTES","SCIENTIFIC_NAME","COMMON_NAME","TAXON_KINGDOM","TAXON_PHYLUM","TAXON_CLASS","TAXON_ORDER","TAXON_FAMILY","TAXON_GENUS","GROUP","SURVEY","MOBILITY","GROWTH_MORPH"
2013,5,"2013-05-21","AQUE",4,"SFL",6,23,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,5,"2013-05-21","AQUE",4,"SFL",6.5,11,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,5,"2013-05-21","AQUE",4,"SFL",7,10,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,5,"2013-05-21","AQUE",4,"SFL",7.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,5,"2013-05-21","AQUE",4,"SFL",8,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,5,"2013-05-21","AQUE",4,"SFL",9,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,6,"2013-06-04","MOHK",2,"SFL",5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,6,"2013-06-04","MOHK",2,"SFL",6,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,6,"2013-06-04","MOHK",2,"SFL",6.5,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,6,"2013-06-04","MOHK",2,"SFL",7,7,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,6,"2013-06-04","MOHK",2,"SFL",7.5,9,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,6,"2013-06-04","MOHK",2,"SFL",8,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,6,"2013-06-04","MOHK",2,"SFL",8.5,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,6,"2013-06-04","MOHK",2,"SFL",9,11,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,6,"2013-06-04","MOHK",2,"SFL",9.5,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,6,"2013-06-04","MOHK",2,"SFL",10,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,6,"2013-06-04","MOHK",2,"SFL",11,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-19","MOHK",2,"SFL",5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-19","MOHK",2,"SFL",6,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-19","MOHK",2,"SFL",6.5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-19","MOHK",2,"SFL",7,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-19","MOHK",2,"SFL",7.5,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-19","MOHK",2,"SFL",8,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-19","MOHK",2,"SFL",8.5,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-19","MOHK",2,"SFL",9,7,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-19","MOHK",2,"SFL",9.5,10,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-19","MOHK",2,"SFL",10,13,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-19","MOHK",2,"SFL",10.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-19","MOHK",2,"SFL",11,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-20","AQUE",4,"SFL",4.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-20","AQUE",4,"SFL",5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-20","AQUE",4,"SFL",5.5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-20","AQUE",4,"SFL",6,6,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-20","AQUE",4,"SFL",6.5,6,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-20","AQUE",4,"SFL",7,9,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-20","AQUE",4,"SFL",7.5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-20","AQUE",4,"SFL",8,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-20","AQUE",4,"SFL",8.5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-20","AQUE",4,"SFL",9,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","IVEE",3,"SFL",4,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","IVEE",3,"SFL",4.5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","IVEE",3,"SFL",5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","IVEE",3,"SFL",5.5,6,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","IVEE",3,"SFL",6,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","IVEE",3,"SFL",6.5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","IVEE",3,"SFL",7,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","IVEE",3,"SFL",7.5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","IVEE",3,"SFL",8,8,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","IVEE",3,"SFL",8.5,7,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","IVEE",3,"SFL",9,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","IVEE",3,"SFL",9.5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","NAPL",3,"SFL",2.5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","NAPL",3,"SFL",3,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","NAPL",3,"SFL",4,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","NAPL",3,"SFL",4.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","NAPL",3,"SFL",6,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","NAPL",3,"SFL",6.5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","NAPL",3,"SFL",7,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","NAPL",3,"SFL",7.5,6,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","NAPL",3,"SFL",8,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","NAPL",3,"SFL",8.5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","NAPL",3,"SFL",9,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","NAPL",3,"SFL",9.5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-15","NAPL",3,"SFL",10,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-16","CARP",7,"SFL",2.5,10,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-16","CARP",7,"SFL",3,9,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-16","CARP",7,"SFL",3.5,8,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-16","CARP",7,"SFL",4,12,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-16","CARP",7,"SFL",4.5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-16","CARP",7,"SFL",5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,8,"2013-08-16","CARP",7,"SFL",5.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-12","NAPL",3,"SFL",4.5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-12","NAPL",3,"SFL",5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-12","NAPL",3,"SFL",6,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-12","NAPL",3,"SFL",6.5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-12","NAPL",3,"SFL",7,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-12","NAPL",3,"SFL",7.5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-12","NAPL",3,"SFL",8,6,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-12","NAPL",3,"SFL",8.5,10,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-12","NAPL",3,"SFL",9,12,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-12","NAPL",3,"SFL",9.5,7,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-12","NAPL",3,"SFL",10,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-12","NAPL",3,"SFL",10.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-13","MOHK",2,"SFL",5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-13","MOHK",2,"SFL",5.5,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-13","MOHK",2,"SFL",6,13,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-13","MOHK",2,"SFL",6.5,7,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-13","MOHK",2,"SFL",7,6,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-13","MOHK",2,"SFL",7.5,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-13","MOHK",2,"SFL",8,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-13","MOHK",2,"SFL",8.5,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-13","MOHK",2,"SFL",9,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-13","MOHK",2,"SFL",9.5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2013,11,"2013-11-13","MOHK",2,"SFL",10,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
